imdb_id,alias
tt8503618,Hamilton An American Musical
tt0086879,Amadeus
tt0086879,阿瑪迪斯
tt0086879,Amadeus - Director's Cut
tt0086879,아마데우스
tt0086879,Peter Shaffer's Amadeus
tt0112573,Coração Valente
tt0112573,A rettenthetetlen
tt0112573,Braveheart - Waleczne Serce
tt0112573,梅爾吉勃遜之英雄本色
tt0112573,Corazón Valiente
tt0112573,Cuore impavido
tt0112573,Hrabro srce
tt0112573,Taipumaton
tt0112573,Inima neînfricata
tt0112573,Lev Amitz
tt0112573,Kartmatu
tt0112573,Смело сърце
tt0112573,Coeur vaillant
tt0112573,Statecné srdce
tt0112573,Rettenthetetlen
tt0112573,Храброе сердце
tt0112573,Хоробре серце
tt0112573,브레이브하트
tt0112573,Braveheart: O Desafio do Guerreiro
tt0361748,Malditos Bastardos
tt0361748,恶棍特工
tt0361748,希魔撞正杀人狂
tt0361748,Bastardos Inglórios
tt0361748,Kunniattomat paskiaiset
tt0361748,БЕССЛАВНЫЕ УБЛЮДКИ
tt0361748,Inglorious Basterds
tt0361748,Bękarty wojny
tt0361748,Inglourious Basterds
tt0361748,Becstelen Brigantyk
tt0361748,惡棍特工
tt0361748,Bastardos sin gloria
tt0361748,Sacanas Sem Lei
tt0361748,Maleïts Malparits
tt0361748,پست فطرت های لعنتی
tt0361748,Άδωξοι Μπάσταρδη
tt0361748,Бесславные ублюдки
tt0361748,Безславнi виродки
tt0361748,besslavnyye ublyudki
tt0361748,바스터즈: 거친 녀석들
tt0361748,Inglourious Bastards
tt0361748,希魔撞正殺人狂
tt0361748,イングロリアス・バスターズ
tt0361748,Serefsiz Alçaqlar
tt0361748,Бясслаўныя вырадкі
tt0361748,Гадни копилета
tt0361748,Le commando des bâtards
tt0361748,Bastardos Sin Gloria
tt0361748,Hanebný pancharti
tt0361748,Vääritud tõprad
tt0361748,Bastardi senza gloria
tt0361748,Nemilosrdni gadovi
tt0361748,Negarbingi šunsnukiai
tt0361748,Soysuzlar Çetesi
tt0361748,Ticalosi fara glorie
tt0361748,Neslavne barabe
tt0361748,Nehanební Bastardi
tt0361748,바스터즈-거친 녀석들
tt0361748,The Inglorious Bastards
tt0361748,ยุทธการเดือดเชือดนาซี
tt0119217,Will Hunting
tt0119217,Buntownik z wyboru
tt0119217,心靈捕手
tt0119217,骄阳似我
tt0119217,Good Will Hunting - Der gute Will Hunting
tt0119217,Will Hunting - Genio ribelle
tt0119217,En busca del destino
tt0119217,Добрият Уил Хънтинг
tt0119217,Gênio Indomável
tt0119217,Le destin de Will Hunting
tt0119217,Dobrý Will Hunting
tt0119217,El indomable Will Hunting
tt0119217,O xehoristos Will Hunting
tt0119217,Ο Ξεχωριστός Γουίλ Χάντινγκ
tt0119217,Dobri Will Hunting
tt0119217,Sippuro Shel Will Hunting
tt0119217,Gerasis Vilas Hantingas
tt0119217,Mente indomable
tt0119217,Den enestående Will Hunting
tt0119217,O Bom Rebelde
tt0119217,Dobri Vil Hanting
tt0119217,Can dostum
tt0119217,굿 윌 헌팅
tt0119217,心灵捕手
tt0119217,Will Hunting - syntynyt neroksi
tt0119217,En Busca del Destino
tt0119217,心理捕手
tt0119217,Good Will Hunting – Der gute Will Hunting
tt0119217,Buntownik z Wyboru
tt0086190,Return of the Jedi
tt0086190,Star Wars: Return of the Jedi
tt0086190,Star Wars  Episode 6 - Le Retour du Jedi
tt0086190,星際大戰6 - 絕地大反攻
tt0086190,Star Wars Episode VI - Return of the Jedi
tt0086190,Star Wars 6
tt0086190,Star Wars VI - Die Rückkehr der Jedi-Ritter
tt0086190,Звездные войны - Эпизод 6 - Возвращение Джедая
tt0086190,Звездные войны Эпизод 6 - Возвращение Джедая
tt0086190,Star Wars - Episode VI - Return of the Jedi
tt0086190,Star Wars: Episode VI - Return of the Jedi - Despecialized Edition
tt0086190,Star Wars Episode 6 - Return of the Jedi
tt0086190,Die Rückkehr der Jedi-Ritter
tt0086190,"Star Wars, Episodio VI: El Retorno del Jedi"
tt0086190,Ο Πόλεμος των Άστρων: Επεισόδιο 6 - Η Επιστροφή των Τζεντάι
tt0086190,星球大战6-绝地大反击
tt0086190,Star Wars Episode VI - Rückkehr der Jedi-Ritter
tt0086190,Il ritorno dello Jedi
tt0086190,Star Wars Episode VI Return of the Jedi
tt0086190,Star Wars: Episódio VI - O Regresso de Jedi
tt0086190,스타 워즈: 에피소드 6 - 제다이의 귀환
tt0086190,Guerre Stellari: Episodio VI - Il ritorno dello Jedi
tt0086190,Star Wars: Episodio VI - Il ritorno dello Jedi
tt0086190,Star Wars - Episodio VI - Il ritorno dello Jedi (1983)
tt0086190,Star Wars Episodio VI - Il ritorno dello Jedi
tt0086190,Star Wars - Episodio VI - Il ritorno dello Jedi
tt0086190,Star Wars Episodio VI Il ritorno dello Jedi
tt0086190,El Retorn del Jedi
tt0086190,Le retour du Jedi
tt0086190,Jedi-ridderen vender tilbage
tt0086190,Star Wars Episode IV: Jedi-ridderen vender tilbage
tt0086190,Звездные войны: Возвращение Джедая
tt0086190,Star Wars - Episode 6 - Despecialized
tt0086190,Ο Πόλεμος Των Άστρων: Επεισόδιο 6 - Η Επιστροφή Των Τζεντάι
tt0086190,Star Wars: Episodio VI - El Retorno del Jedi
tt0086190,Star Wars - Episode VI - Return of the Jedi - Despecialized Edition
tt0086190,Star Wars: Episode VI - Return of the Jedi Special Edition
tt0086190,"Star Wars, Episodio VI El Retorno del Jedi"
tt0086190,"Star Wars, Episodio VI - El Retorno del Jedi"
tt0086190,Star Wars Episode 6
tt0086190,Star Wars: Episode VI - Return of the Jedi
tt0086190,Return of the Jedi (1983)
tt0086190,Star Wars VI - Il ritorno dello Jedi
tt0086190,Star Wars Episode VI The Return Of The Jedi - OP
tt0086190,Star Wars Episódio VI - O Retorno de Jedi
tt0086190,Star Wars: Épisode VI - Le retour du Jedi
tt0086190,Revenge of the Jedi
tt0086190,Star Wars: Episode 6 - Return of the Jedi
tt0086190,El retorno del Jedi
tt0086190,Star wars: Episodio VI - El retorno del Jedi
tt0086190,O Regresso de Jedi
tt0086190,Повернення Джедая
tt0086190,Star Wars: Episode VI - Die Rückkehr der Jedi-Ritter
tt0086190,Star Wars: Episode VI - Jedi-ridderen vender tilbage
tt0086190,스타 워즈 에피소드 6: 제다이의 귀환
tt0086190,Star Wars: Episodi VI - Jedin paluu
tt0086190,Star Wars - Jediridderen vender tilbage
tt0086190,Star Wars Episode VI The Return Of The Jedi - DC
tt0086190,Star Wars: Episódio VI - O Retorno de Jedi
tt0086190,Star Wars: O Retorno de Jedi
tt0086190,Star Wars: Episode VI - Jediridderen vender tilbage
tt0086190,"Star Wars, épisode VI - Le Retour du Jedi"
tt0086190,星際大戰六部曲：絕地大反攻
tt0086190,"Star Wars, épisode Vi Le Retour Du Jedi Despecialized Edition"
tt0086190,スター・ウォーズ／ジェダイの復讐
tt0086190,スター・ウォーズ エピソード６／ジェダイの帰還
tt0086190,Star Wars 6 Return of the Jedi
tt0086190,Return of the Jedi (Despecialized Edition)
tt0086190,Die Rückkehr der Jedi-Ritter (Despecialized Edition)
tt0086190,Star Wars- Episode VI - Return of the Jedi
tt0086190,Le Retour du Jedi
tt0086190,Star Wars Episode VI - Return of the Jedi (1983)
tt0086190,스타워즈 에피소드6 제다이의 귀환
tt0086190,Star Wars: Die Rückkehr der Jedi-Ritter
tt0086190,Star Wars: Revenge of the Jedi
tt0086190,Yıldız Savaşları: Bölüm VI - Jedi'nin Dönüşü
tt0086190,Star Wars DSE: Episode VI - The Return Of The Jedi
tt0086190,Yıldız Savaşları 6
tt0086190,"Star Wars, épisode VI - Le retour du Jedi"
tt0086190,O Retorno de Jedi
tt0086190,Star Wars 6 O Retorno de Jedi
tt0086190,Star Wars: Episode VI - Return of the Jedi (1983)
tt0086190,Star Wars Episodio VI - Il Ritorno dello Jedi
tt0086190,Star Wars - Episode VI - Die Rückkehr der Jedi-Ritter
tt0086190,Star Wars: VI. rész - A jedi visszatér
tt0086190,"Star Wars, épisode VI : Le retour du Jedi"
tt0086190,Star Wars - Episodio VI - Il Ritorno dello Jedi (1983)
tt0086190,Star Wars Episode VI The Return Of The Jedi - OP (1983)
tt0086190,звездные войны 6
tt0086190,Star Wars Episode 06
tt0086190,"Star Wars, Episode VI - Le Retour Du Jedi"
tt0086190,Star Wars - Episodio VI - Il Ritorno Dello Jedi
tt0086190,Krieg der Sterne: Episode VI - Die Rückkehr der Jedi-Ritter
tt0086190,"Star Wars, épisode VI : Le Retour du Jedi"
tt0086190,Star Wars : Épisode VI - Le retour du Jedi
tt0086190,Hvězdné války: Epizoda VI - Návrat Jediho
tt0086190,Blue Harvest
tt0086190,Star Wars 4K83
tt0086190,Hvězdné války: Epizoda VI – Návrat Jediho
tt0086190,Star Wars: Episode VI -  Die Rückkehr der Jedi-Ritter
tt0086190,Star wars 6 - Le retour du jedi
tt0086190,Star Wars 06 - O Retorno de Jedi
tt0086190,"La guerra de las galaxias. Episodio 6, El retorno del Jedi"
tt0086190,Star Wars VI Despecialized
tt0086190,Star Wars - Episode 6 - Le Retour du Jedi
tt0086190,Star Wars - Episode VI - Le Retour du Jedi
tt0086190,Star Wars : Le retour du Jedi
tt0086190,Star Wars 6 - Die Rückkehr der Jedi-Ritter
tt0086190,Star Wars - Episodio VI - Il ritorno Dello Jedi
tt0086190,Звёздные войны: Возвращение Джедая
tt0086190,Звёздные войны: Эпизод VI - Возвращение Джедая
tt0086190,Зоряні війни: Повернення Джедая
tt0086190,Star Wars։ Episode VI - Return of the Jedi
tt0086190,Star Wars 06 Star Wars Episode Vi the Return of the Jedi
tt0086190,Звездные войны: Эпизод 6 - Возвращение Джедая
tt0086190,Star Wars Episode 6 - Die Rückkehr der Jedi-Ritter
tt0086190,Star Wars : Die Rückkehr der Jedi-Ritter
tt0086190,Star Wars: Return of the Jedi (Episode VI)
tt0086190,스타워즈 에피소드 6 제다이의 귀환
tt0086190,Star Wars Episode VI - Return Of The Jedi
tt0086190,Star Wars: VI. rész - A Jedi visszatér
tt0086190,Gwiezdne Wojny VI - Powrót Jedi
tt0086190,Star Wars - O Retorno de Jedi - 1983
tt0086190,"Star Wars, Episode VI - Le Retour du Jedi"
tt0086190,Return of the Jedi 4k83
tt0062622,How the Solar System Was Won
tt0062622,Journey Beyond the Stars
tt0062622,Two Thousand and One: A Space Odyssey
tt0062622,2001 A Space Odyssey
tt0062622,2001 - A Space Odyssey
tt0062622,2001: Uma Odisseia no Espaço
tt0062622,2001 - Odyssee im Weltraum
tt0062622,终极之旅
tt0062622,Odyssee im Weltraum
tt0062622,2001: Η Οδύσσεια του Διαστήματος
tt0062622,2001: En romodyssé
tt0062622,2001 год: Космическая одиссея
tt0062622,2001 Una Odisea en el Espacio
tt0062622,2001: Космическа одисея
tt0062622,2001 스페이스 오디세이
tt0062622,2001 - Uma Odisséia no Espaço
tt0062622,2001: Uzay Yolu Macerası
tt0062622,2001: Една одисея в космоса
tt0062622,2001: Una Odisea en el espacio
tt0062622,2001 Uma Odisséia no Espaço
tt0062622,2001 год Космическая одиссея
tt0062622,2001: Een Zwerftocht in de Ruimte
tt0062622,2001: Ruimte Odyssee
tt0062622,2001: Vesmírná Odysea
tt0062622,2001: Одисеја у свемиру
tt0062622,2001։ A Space Odyssey
tt0062622,2001: A Space Odyssey - Extended Edition
tt0062622,2001: Uma Odisséia no Espaço
tt0062622,2001: Avaruusseikkailu
tt0105236,Reservoir Dogs - Wilde Hunde
tt0105236,Le iene - Cani da rapina
tt0105236,Бешеные псы
tt0105236,Wściekłe psy
tt0105236,Gauneři
tt0105236,Perros de la calle
tt0105236,Cães de Aluguel
tt0105236,Reservoir Dogs
tt0105236,Rengli Itler
tt0105236,Håndlangerne
tt0105236,Marukoerad
tt0105236,Calbay Ashmoret
tt0105236,Pasiute sunys
tt0105236,Perros de Reserva
tt0105236,De hensynsløse
tt0105236,Cães Danados
tt0105236,Profesionistii crimei
tt0105236,Ulični psi
tt0105236,Stekli psi
tt0105236,霸道橫行
tt0105236,Psi iz rezervoara
tt0105236,Nhung Ke Phan Boi
tt0105236,저수지의 개들
tt0105236,落水狗
tt0105236,レザボア・ドッグス
tt0105236,Reservoir Dogs - Quentin Tarantino
tt0105236,1992 - Reservoir Dogs
tt0105236,De hänsynslösa
tt0022100,Fritz Lang's M
tt0022100,M el vampiro de Düsseldorf
tt0022100,M - Eine Stadt sucht einen Mörder
tt0022100,Murderers Among Us
tt0022100,M: A City Searches for a Murderer
tt0022100,М - Город ищет убийцу
tt0052357,Vertigo - Aus dem Reich der Toten
tt0052357,Головокружение
tt0052357,迷魂記
tt0052357,Sueurs Froides
tt0052357,迷魂记
tt0052357,Alfred Hitchcock's Vertigo
tt0052357,Vertigo (de entre los muertos)
tt0052357,Vértigo. De entre los muertos
tt0052357,Vértigo
tt0052357,Δεσμώτης του ιλίγγου
tt0052357,Szédülés
tt0052357,Vrtoglavica
tt0052357,Studie i brott
tt0052357,Röd tår
tt0052357,En kvinde skygges
tt0052357,Hyeonghijeung
tt0052357,Vertigo
tt0052357,Zawrót glowy
tt0052357,Vertigo - Punainen kyynel
tt0052357,Sueurs froides
tt0052357,Zij die tweemal leefde
tt0052357,De entre los muertos
tt0052357,Desmotis tou iliggou
tt0052357,La donna che visse due volte
tt0052357,De vrouw die tweemaal leefde
tt0052357,A Mulher Que Viveu Duas Vezes
tt0052357,Наваждение
tt0052357,Ölüm Korkusu
tt0052357,Запаморочення
tt0052357,'Vertigo'
tt0052357,Darkling I Listen
tt0052357,Fear and Trembling
tt0052357,From Among the Dead
tt0052357,Illicit Darkening
tt0052357,Aus dem Reich der Toten
tt0052357,Svaigulys
tt0052357,Um Corpo Que Cai
tt0052357,Memai
tt0052357,Шемет
tt0052357,현기증
tt0052357,Závrať
tt0052357,めまい
tt0052357,The Alfred Hitchcock Classics Collection
tt0986264,Taare Zameen Par
tt0986264,Like Stars on Earth
tt0986264,每一个孩子都是特别的
tt0986264,心中的小星星
tt0986264,Звездочки на земле
tt0986264,Como Estrelas Na Terra
tt0986264,지상의 별처럼
tt0986264,Como Estrelas na Terra
tt0033467,Aranypolgár
tt0033467,Obywatel Kane
tt0033467,大國民
tt0033467,Citizen Kane
tt0033467,Гражданин Кейн
tt0033467,Ciudadano Kane
tt0033467,El ciudadano
tt0033467,Obcan Kane
tt0033467,Cidadão Kane
tt0033467,시민 케인
tt0033467,Den store mand
tt0033467,El ciudadano Kane
tt0033467,O Mundo a Seus Pés
tt0033467,En sensation
tt0091251,Idi i smotri
tt0091251,Go and Look
tt0091251,Geh und sieh
tt0091251,Komm und sieh'
tt0091251,Gå och se
tt0091251,Jöjj és lásd!
tt0091251,Requiem pour un massacre
tt0091251,Tule ja katso
tt0091251,Idi i Smotri
tt0091251,Masacre: ven y mira
tt0091251,Komm und siehe...
tt0091251,Idi i gledaj
tt0091251,Ven y mira
tt0091251,Va et regarde
tt0091251,Come and See
tt0091251,Gel ve gör
tt0091251,Έλα να δεις
tt0091251,Vem e Vê
tt0091251,Masacre (ven y mira)
tt0091251,Иди и смотри
tt0091251,Ga en kijk
tt0091251,Kom en zie
tt0091251,Vino si vezi
tt0091251,Ela na deis
tt0091251,Иди и виж
tt0091251,Idz i patrz
tt0091251,Gå og se
tt0091251,Viens et vois
tt0091251,Va' e vedi
tt0091251,Vá e Veja
tt0091251,Honoo 628
tt0091251,Ідзі і глядзі
tt0091251,Jdi a dívej se
tt0091251,Келип көр
tt0091251,Idź i patrz
tt0091251,Іди і дивись
tt0091251,Masacre (Ven y Mira)
tt2106476,La chasse
tt2106476,Охота
tt2106476,謊言的烙印
tt2106476,The Hunt
tt2106476,La Caza (2012)
tt2106476,The Hunt (2012)
tt2106476,Die Jagd (2012)
tt2106476,Die Jagd
tt2106476,Jagten
tt2106476,La Caza 2012
tt2106476,La caza
tt2106476,A Caça
tt2106476,Το Κυνήγι
tt2106476,Ловът
tt2106476,La cacería
tt2106476,Il sospetto
tt2106476,A caça
tt2106476,더 헌트
tt2106476,Jakten
tt2106476,La Chasse
tt2106476,狩猎
tt2106476,Jahti
tt2106476,Die Jagd - Jagten
tt2106476,The Hunt - Die Jagd
tt0180093,Réquiem por un Sueño
tt0180093,Rekviem egy álomért
tt0180093,Requiem por un Sueño [Requiem for a Dream]
tt0180093,Réquiem para um Sonho
tt0180093,A Vida Não é um Sonho
tt0180093,夢之安魂曲
tt0180093,梦的挽歌
tt0180093,Réquiem por un sueño
tt0180093,Ρέκβιεμ Για Ένα Όνειρο
tt0180093,레퀴엠
tt0180093,레퀴엠 포 어 드림
tt0180093,Реквием по мечте
tt0180093,Requiem for a Dream (Director's Cut)
tt0180093,Реквієм по мрії
tt0045152,Singin in the Rain
tt0045152,雨に唄えば
tt0045152,Singing in the Rain
tt0045152,Cantando na Chuva
tt0045152,사랑은 비를 타고
tt0045152,Співаючі під дощем
tt0045152,Enek az esoben
tt0045152,Cantando bajo la lluvia
tt0045152,Pjevajmo na kiši
tt0045152,雨中樂飛揚
tt0053125,Der unsichtbare Dritte
tt0053125,De dood op de hielen
tt0053125,Север-северозапад
tt0053125,La mort aux trousses
tt0053125,Na sever severozápadní linkou
tt0053125,Menneskejagt
tt0053125,Con la muerte en los talones
tt0053125,Vaarallinen romanssi
tt0053125,Στη σκιά των τεσσάρων γιγάντων
tt0053125,Sjever-sjeverozapad
tt0053125,"Észak, északnyugat"
tt0053125,Intriga Internacional
tt0053125,북북서로 진로를 돌려라
tt0053125,На північ через північний захід
tt0053125,На север через северо-запад
tt0053125,Alfred Hitchcock's North by Northwest
tt0053125,De Man Die Verdwijnen Moest
tt0053125,Intrigo internazionale
tt0053125,I sista minuten
tt0053125,Na sever severozápadnou dráhou
tt0338013,王牌冤家
tt0338013,Evigt solskin i et pletfrit sind
tt0338013,灵光乍现
tt0338013,暖暖内含光
tt0338013,美丽心灵的永恒阳光
tt0338013,Eterno Resplandor de una Mente Sin Recuerdos
tt0338013,Brilho Eterno De Uma Mente Sem Lembranças
tt0338013,Tahraton mieli
tt0338013,エターナル・サンシャイン
tt0338013,이터널 선샤인
tt0338013,¡Olvídate de mí!
tt0338013,Vergiss mein nicht!
tt0338013,Du soleil plein la tête
tt0338013,无暇心灵的永恒阳光
tt0338013,暧暧内含光
tt0338013,Eterno resplandor de una mente sin recuerdos
tt0040522,The Bicycle Thieves
tt0040522,單車失竊記
tt0040522,偷自行车的人
tt0040522,Bicycle Thieves
tt0040522,The Bicycle Thief
tt0040522,Крадії велосипедів
tt0040522,자전거 도둑
tt0040522,Fietsendieven
tt0040522,Ladrón de bicicletas
tt0040522,Ladri di biciclette
tt0040522,Cykeltjuven
tt0044741,Ikiru
tt0044741,Viver
tt0044741,Vivir
tt0044741,To Live
tt0044741,Ikiru Einmal richtig leben
tt0044741,生きる
tt0044741,Living
tt0044741,留芳颂
tt0044741,活下去
tt0044741,이키루
tt0044741,살다
tt0044741,Doomed
tt0044741,Viver - Ikiru
tt0056172,Arabia no Rorensu
tt0056172,Lawrence al Arabiei
tt0056172,Lawrence z Arabii
tt0056172,Lawrence da Arábia
tt0056172,阿拉伯的勞倫斯
tt0056172,Lawrence d'Arabia
tt0056172,Лорънс Арабски
tt0056172,Lawrence od Arabije
tt0056172,Lawrence de Arabia
tt0056172,Lawrence Ish Arav
tt0056172,Lawrence von Arabien
tt0056172,Arabistanli Lawrence
tt0056172,Ο Λόρενς της Αραβίας
tt0056172,Lawrence d'Arabie
tt0056172,Lawrence of Arabia
tt0056172,Lawrence af Arabien
tt0056172,Lawrence d'Aràbia
tt0056172,Arabian Lawrence
tt0056172,Arábiai Lawrence
tt0056172,Arabijos Lorensas
tt0056172,Arabijas Lorenss
tt0056172,Lorens od Arabije
tt0056172,Лоуренс Аравийский
tt0056172,Lawrence av Arabien
tt0056172,Lawrence Arabski
tt0056172,Lawrence z Arábie
tt0056172,Лоуренс Аравiйський
tt0056172,아라비아의 로렌스
tt0012349,Le Kid
tt0012349,Le gosse
tt0012349,Il monello
tt0012349,El chico
tt0012349,Charlie Chaplin - The Kid
tt0012349,Das Kind
tt0012349,El Pibe
tt0012349,Хлапето
tt0012349,O Garoto
tt0012349,Chaplins plejebarn
tt0012349,Chaplinin poika
tt0012349,Το χαμίνι
tt0012349,Mališan
tt0012349,Charlie Chaplin - Der Vagabund und das Kind
tt0012349,The Kid - Der Vagabund und das Kind
tt0012349,Chaplins pojke
tt0012349,Brzdąc
tt0012349,Dzieciak
tt0012349,Charlies plejebarn
tt0012349,키드
tt0012349,寻子遇仙记
tt0012349,Малыш
tt0012349,キッド
tt0012349,Το Χαμίνι
tt0012349,Het Jochie
tt0012349,孤儿流浪记
tt0012349,弃儿的故事
tt0093058,La Chaqueta Metalica
tt0093058,Nascido Para Matar
tt0093058,La chaqueta metálica
tt0093058,Full Metal Jacket
tt0093058,金甲部隊
tt0093058,Nacido para matar
tt0093058,Пълно бойно снаряжение
tt0093058,Metal Jacket
tt0093058,Acéllövedék
tt0093058,Metal jaket
tt0093058,Metalinis apvalkalas
tt0093058,Cara de guerra
tt0093058,Pelny magazynek
tt0093058,Full Metal Jacket - Nascido Para Matar
tt0093058,Bojevi metak
tt0093058,Olovni kovčeg
tt0093058,Цельнометаллическая оболочка
tt0093058,Stanley Kubrick's Full Metal Jacket
tt0093058,Glonţ cu cămaşă metalică
tt0093058,Cara de Guerra
tt0093058,풀 메탈 자켓
tt0093058,Nacido Para Matar
tt0093058,풀 메탈 재킷
tt0093058,מטאל ג׳קט
tt5074352,摔跤吧！老爸
tt5074352,摔跤家族
tt5074352,Dangal Yuddham
tt5074352,打死不離3父女
tt5074352,당갈
tt5074352,Dangal
tt10272386,父親
tt10272386,Meu Pai
tt10272386,困在时间里的父亲
tt10272386,老父
tt10272386,父亲
tt10272386,爸爸可否不要老
tt0048473,A Canção da Estrada
tt0048473,Song of the Little Road
tt0048473,Apu 1: Song of the Little Road
tt0048473,Pather Panchali: Song of the Little Road
tt0048473,The Saga of the Road
tt0048473,The Lament of the Path
tt0048473,Song of the Road
tt0048473,Droga do miasta
tt0048473,아푸 제1부 - 길의 노래
tt0048473,Apu Trilogy 1: Song of the Little Road
tt0048473,La canción del camino
tt0048473,Apus Weg ins Leben - 1.: Auf der Straße
tt0053604,Piso de soltero
tt0053604,Das Appartement
tt0053604,Апартаментът
tt0053604,Se Meu Apartamento Falasse
tt0053604,Byt
tt0053604,Nøglen under måtten
tt0053604,El apartamento
tt0053604,Poikamiesboksi
tt0053604,La garçonnière
tt0053604,Η γκαρσονιέρα
tt0053604,A legénylakás
tt0053604,Das Appartement - The Apartment
tt0053604,아파트 열쇠를 빌려드립니다
tt0053604,O Apartamento
tt0053604,Ungkarlslyan
tt1255953,Die Frau die singt - Incendies
tt1255953,Incêndios
tt1255953,Pogorzelisko
tt1255953,Felperzselt föld
tt1255953,La donna che canta
tt1255953,烈火焚身
tt1255953,母亲的告白
tt1255953,焦头烂额
tt1255953,烈火焚城
tt1255953,中东的希腊悲剧
tt1255953,Изпепелени
tt1255953,Pozáry
tt1255953,Nawals hemmelighed
tt1255953,Nawals hemmelighet - Incendies
tt1255953,Incendies - Nawals Hemmelighet
tt1255953,그을린 사랑
tt0066921,Laranja Mecânica
tt0066921,La Naranja Mecánica
tt0066921,Orange mécanique
tt0066921,Заводной апельсин
tt0066921,Mechaniczna pomarańcza
tt0066921,發條橘子
tt0066921,時計じかけのオレンジ
tt0066921,A Clockwork Orange
tt0066921,תפוז מכני
tt0066921,시계태엽 오렌지
tt0066921,"Clockwork Orange, A"
tt0066921,Clockwork Orange
tt0066921,"Clockwork Orange, A (1971)"
tt0066921,Uhrwerk Orange
tt0075314,Taksówkarz
tt0075314,Таксист
tt0075314,計程車司機
tt0075314,Taxikář
tt0075314,נהג מונית
tt0075314,Шофьор на такси
tt0075314,Chauffeur de taxi
tt0075314,Taksikuski
tt0075314,Ο ταξιτζής
tt0075314,Taksist
tt0075314,Taxisofőr
tt0075314,راننده تاکسی
tt0075314,택시 드라이버
tt0075314,Taxi Driver – Motorista de Táxi
tt0075314,Taxi Driver
tt0075314,Taxichauffören
tt0075314,Taxi Driver: Motorista de Táxi
tt0075314,出租车司机
tt0075314,的士司機
tt0017136,Metropolis - restaurierte Fassung
tt0017136,大都會
tt0017136,大都会
tt0017136,Metrópolis
tt0017136,Metropolis
tt0017136,The Complete Metropolis
tt0017136,Метрополис
tt0017136,Μητρόπολις
tt0017136,Metoroporisu
tt0017136,Метрополiс
tt0017136,Giorgio Moroder Presents Metropolis
tt0017136,메트로폴리스
tt0017136,Metropolis - 1927
tt0036775,双重赔偿
tt0036775,双重保险
tt0036775,Κολασμένη Αγάπη
tt0036775,Pacto de sangre
tt0036775,Frau ohne Gewissen
tt0036775,Verzekering op de dood
tt0036775,Двойна застраховка
tt0036775,Kvinden uden samvittighed
tt0036775,Nainen ilman omaatuntoa
tt0036775,Dvostruka obmana
tt0036775,Shinya no kokuhaku
tt0036775,Çifte Tazminat
tt0036775,Gyilkos vagyok
tt0036775,이중 배상
tt0036775,Bloedgeld
tt0036775,双倍赔偿
tt0036775,双重生活
tt0036775,Assurance sur la mort
tt1832382,A Separation
tt1832382,"Nader y Simin, una separación"
tt1832382,Une séparation
tt1832382,分居風暴
tt1832382,分居风暴
tt1832382,Nader & Simin - En Seperation
tt1832382,Una separazione
tt1832382,Jodaeiye nader az simin
tt1832382,A Separation (2011)
tt1832382,جدایی نادر از سیمین
tt1832382,Jodái-e Náder az Simin
tt1832382,Nader ja Simin: ero
tt1832382,씨민과 나데르의 별거
tt1832382,Раздяла
tt1832382,Nader og Simin - en seperation
tt1832382,Jodaeiye Nader az Simin
tt1832382,Nader und Simin - eine Trennung
tt1832382,Nader ja Simin: Ero
tt1832382,Nader og Simin - et brudd
tt1832382,Rozchod Nadera a Simin
tt1832382,"Nader i Simin, una separació"
tt1832382,Ένας χωρισμός
tt1832382,Nader i Simin se rastaju
tt1832382,Preyda
tt1832382,Betsuri
tt1832382,Issiskyrimas
tt1832382,Rozstanie
tt1832382,Uma Separação
tt1832382,Razvod
tt1832382,Развод Надера и Симин
tt1832382,Ločitev
tt1832382,Bir Ayrilik
tt1832382,Розлучення Надера i Сiмiн
tt1832382,Enas horismos
tt1832382,A Separação
tt1832382,Nader & Simin - En separation
tt1832382,Jodaeeye Nader az Simin
tt1832382,Jodaieye Nader az Simin
tt1832382,Jodaiye Nader az Simin
tt1832382,انفصال نادر وسيمين
tt1832382,الانفصال
tt0070735,Blåsningen
tt0070735,The Sting - (1973)
tt0070735,Афера
tt0070735,Golpe de Mestre
tt0070735,刺激
tt0070735,骗中骗
tt0070735,El golpe
tt0070735,Der Clou
tt0070735,De strik
tt0070735,Ужилването
tt0070735,L'arnaque
tt0070735,Der Clou - The Sting
tt0070735,스팅
tt0070735,スティング
tt0070735,Żądło
tt0086250,El precio del poder
tt0086250,"Scarface - Tony, das Narbengesicht"
tt0086250,صورت زخمی
tt0086250,Caracortada
tt0086250,Белязаният
tt0086250,Le balafré
tt0086250,Zjizvená tvár
tt0086250,Scarface - Arpinaama
tt0086250,Ο σημαδεμένος
tt0086250,Lice s ožiljkom
tt0086250,Scarface - UC
tt0086250,스카페이스
tt0086250,"Scarface - Toni, das Narbengesicht"
tt0086250,Zjazvená tvár
tt0086250,Лицо со шрамoм
tt0208092,Snatch. Cerdos y diamantes
tt0208092,Przekręt
tt0208092,Snatch - Lo strappo
tt0208092,Спиздили
tt0208092,Snatch'd
tt0208092,Snatch
tt0208092,Snatch - Porcos e Diamantes
tt0208092,Blöff
tt0208092,偷拐搶騙
tt0208092,Cerdos y Diamantes
tt0208092,Teemandirööv
tt0208092,Zdrpi i briši
tt0208092,Unde Dai si Unde Crapa
tt0208092,Sneč - Svinje i dijamant
